,msa_code,tract_counts,name,income,tract_id_2010,built_1999_2000,built_1995_1998,built_1990_1994,built_1980_1989,built_1970_1979,built_1960_1969,built_1950_1959,built_1940_1949,built_1939_earlier,pub_trans_gt_10pct,pop_density,LEAID,wilson_cbd,br_cbd,distance,dist_bin
46794,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1.5795979686147716,6085503326,0.0091012514220705,0.217292377701934,0.0693970420932878,0.6291240045506257,0.0204778156996587,0.0261660978384527,0.0113765642775881,0.0,0.0170648464163822,0,4442.599692081599,613140,6085500901,6085513500,14.0314687242696,14.0
46795,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1.5795979686147716,6085503326,0.0091012514220705,0.217292377701934,0.0693970420932878,0.6291240045506257,0.0204778156996587,0.0261660978384527,0.0113765642775881,0.0,0.0170648464163822,0,4442.599692081599,626400,6085500901,6085513500,14.0314687242696,14.0
46796,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.8947157856921243,6085504417,0.0,0.0,0.025260029717682,0.0445765230312035,0.3833580980683507,0.4323922734026746,0.1144130757800891,0.0,0.0,0,81.09001094072126,604800,6085500901,6085513500,21.8991000784079,22.0
46797,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.8947157856921243,6085504417,0.0,0.0,0.025260029717682,0.0445765230312035,0.3833580980683507,0.4323922734026746,0.1144130757800891,0.0,0.0,0,81.09001094072126,611820,6085500901,6085513500,21.8991000784079,22.0
46798,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.8947157856921243,6085504417,0.0,0.0,0.025260029717682,0.0445765230312035,0.3833580980683507,0.4323922734026746,0.1144130757800891,0.0,0.0,0,81.09001094072126,624500,6085500901,6085513500,21.8991000784079,22.0
46799,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.8648818563333823,6085503115,0.0970670391061452,0.2800279329608938,0.0317737430167597,0.1190642458100558,0.4064245810055866,0.0572625698324022,0.0055865921787709,0.0,0.0027932960893854,0,4209.036614442681,611820,6085500901,6085513500,18.3472820545311,18.0
46800,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.8648818563333823,6085503115,0.0970670391061452,0.2800279329608938,0.0317737430167597,0.1190642458100558,0.4064245810055866,0.0572625698324022,0.0055865921787709,0.0,0.0027932960893854,0,4209.036614442681,614370,6085500901,6085513500,18.3472820545311,18.0
46801,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.8648818563333823,6085503115,0.0970670391061452,0.2800279329608938,0.0317737430167597,0.1190642458100558,0.4064245810055866,0.0572625698324022,0.0055865921787709,0.0,0.0027932960893854,0,4209.036614442681,634590,6085500901,6085513500,18.3472820545311,18.0
46802,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.7918075082872026,6085503509,0.0,0.0,0.0,0.2648083623693379,0.1962833914053426,0.4041811846689895,0.1196283391405342,0.0150987224157955,0.0,0,10682.23002032217,611820,6085500901,6085513500,16.5625248948825,17.0
46803,41940,886,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.7918075082872026,6085503509,0.0,0.0,0.0,0.2648083623693379,0.1962833914053426,0.4041811846689895,0.1196283391405342,0.0150987224157955,0.0,0,10682.23002032217,626400,6085500901,6085513500,16.5625248948825,17.0
