,msa_code,tract_counts,name,income,tract_id_2010,built_1999_2000,built_1995_1998,built_1990_1994,built_1980_1989,built_1970_1979,built_1960_1969,built_1950_1959,built_1940_1949,built_1939_earlier,pub_trans_gt_10pct,pop_density,LEAID,wilson_cbd,br_cbd,distance,dist_bin
7476,16980,1149,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",0.7706980632576286,17111870905,0.0364014560582423,0.1856474258970359,0.0712428497139885,0.1456058242329693,0.0873634945397816,0.0754030161206448,0.0696827873114924,0.0587623504940197,0.2698907956318253,0,3334.267786445326,1743330,17031839100,55059003002,18.6178790680426,19.0
7477,16980,1149,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1.1292601365473038,17111870101,0.031047265987025,0.0871177015755329,0.082483781278962,0.1297497683039851,0.1733086190917516,0.0852641334569045,0.0783132530120482,0.0319740500463392,0.3007414272474513,0,122.22776839102016,1700222,17031839100,55059003002,8.84728643385719,9.0
7478,16980,1149,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1.1292601365473038,17111870101,0.031047265987025,0.0871177015755329,0.082483781278962,0.1297497683039851,0.1733086190917516,0.0852641334569045,0.0783132530120482,0.0319740500463392,0.3007414272474513,0,122.22776839102016,1703300,17031839100,55059003002,8.84728643385719,9.0
7479,16980,1149,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1.1292601365473038,17111870101,0.031047265987025,0.0871177015755329,0.082483781278962,0.1297497683039851,0.1733086190917516,0.0852641334569045,0.0783132530120482,0.0319740500463392,0.3007414272474513,0,122.22776839102016,1733510,17031839100,55059003002,8.84728643385719,9.0
7480,16980,1149,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",0.7812595792113697,17111870606,0.0190528034839412,0.1094175285792052,0.1249319542732716,0.1788241698421339,0.2027762656505171,0.1170386499727817,0.1205770277626565,0.0424605334784975,0.0849210669569951,0,2697.300957656912,1725290,17031839100,55059003002,13.0727421491296,13.0
7481,16980,1149,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",0.7812595792113697,17111870606,0.0190528034839412,0.1094175285792052,0.1249319542732716,0.1788241698421339,0.2027762656505171,0.1170386499727817,0.1205770277626565,0.0424605334784975,0.0849210669569951,0,2697.300957656912,1725320,17031839100,55059003002,13.0727421491296,13.0
7482,16980,1149,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",0.9999303330082208,17111870704,0.0321070234113712,0.111438127090301,0.1187959866220735,0.1212040133779264,0.2062876254180602,0.1070234113712374,0.1490301003344481,0.0477591973244147,0.1063545150501672,0,2150.410840639096,1720490,17031839100,55059003002,8.57990073937616,9.0
7483,16980,1149,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",0.9999303330082208,17111870704,0.0321070234113712,0.111438127090301,0.1187959866220735,0.1212040133779264,0.2062876254180602,0.1070234113712374,0.1490301003344481,0.0477591973244147,0.1063545150501672,0,2150.410840639096,1725290,17031839100,55059003002,8.57990073937616,9.0
7484,16980,1149,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",0.9999303330082208,17111870704,0.0321070234113712,0.111438127090301,0.1187959866220735,0.1212040133779264,0.2062876254180602,0.1070234113712374,0.1490301003344481,0.0477591973244147,0.1063545150501672,0,2150.410840639096,1725320,17031839100,55059003002,8.57990073937616,9.0
7485,16980,1149,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1.099094329106869,17111870812,0.02368573079145,0.1138070479491623,0.2744078567302137,0.3500866551126516,0.0427498555748122,0.0346620450606585,0.0554592720970537,0.0421721548238012,0.0629693818601964,0,1963.748588766704,1741190,17031839100,55059003002,17.9398101622688,18.0
7486,16980,1149,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1.0050438902048209,17111871003,0.0290237467018469,0.091688654353562,0.1160949868073878,0.0712401055408971,0.1273087071240105,0.0996042216358839,0.1398416886543535,0.0521108179419525,0.2730870712401055,0,147.97002585263746,1700077,17031839100,55059003002,26.617380563165,27.0
7487,16980,1149,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1.0050438902048209,17111871003,0.0290237467018469,0.091688654353562,0.1160949868073878,0.0712401055408971,0.1273087071240105,0.0996042216358839,0.1398416886543535,0.0521108179419525,0.2730870712401055,0,147.97002585263746,1705790,17031839100,55059003002,26.617380563165,27.0
7488,16980,1149,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1.0050438902048209,17111871003,0.0290237467018469,0.091688654353562,0.1160949868073878,0.0712401055408971,0.1273087071240105,0.0996042216358839,0.1398416886543535,0.0521108179419525,0.2730870712401055,0,147.97002585263746,1724570,17031839100,55059003002,26.617380563165,27.0
7489,16980,1149,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1.4168176118155218,17111871104,0.2037277850021673,0.259644560034677,0.1660164716081491,0.141309059384482,0.0446467273515387,0.0468140442132639,0.0325097529258777,0.0234070221066319,0.0819245773732119,0,2103.298909475457,1711350,17031839100,55059003002,25.7543514652371,26.0
7490,16980,1149,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1.4168176118155218,17111871104,0.2037277850021673,0.259644560034677,0.1660164716081491,0.141309059384482,0.0446467273515387,0.0468140442132639,0.0325097529258777,0.0234070221066319,0.0819245773732119,0,2103.298909475457,1711370,17031839100,55059003002,25.7543514652371,26.0
